attendance_rate_14d,attendance_rate_30d,absence_streak,late_ratio_14d,gpa_overall,avg_grade_last5,grade_trend,exam_fail_rate,homework_completion_rate,overdue_rate,missed_homework_streak,has_overdue_payment,max_debt_days,overdue_payment_count,dropped_out
0.794911,0.783939,0.000000,0.112992,0.762968,0.756759,0.526462,0.035551,0.827880,0.008301,0.000000,0.000000,0.000000,0.000000,0.000000
0.151907,0.188605,0.100000,0.354841,0.340352,0.230934,0.357864,0.865172,0.212181,0.548557,0.600000,0.000000,0.000000,0.000000,1.000000
0.923500,0.906626,0.000000,0.102343,0.841336,0.902637,0.484388,0.008782,0.636284,0.094937,0.000000,0.000000,0.000000,0.000000,0.000000
0.756811,0.734400,0.000000,0.064157,0.479533,0.519774,0.283010,0.274267,0.657091,0.187919,0.100000,0.000000,0.000000,0.000000,0.000000
0.330679,0.409916,0.200000,0.736997,0.554877,0.423827,0.051115,0.500192,0.293455,0.563094,0.500000,1.000000,0.209207,0.400000,1.000000
0.404041,0.362306,0.000000,0.072854,0.788877,0.741686,0.592126,0.265334,0.523925,0.228075,0.100000,0.000000,0.000000,0.000000,0.000000
0.909966,0.882811,0.000000,0.058711,0.704004,0.818339,0.617733,0.075836,0.765202,0.196797,0.000000,0.000000,0.000000,0.000000,0.000000
0.722622,0.712911,0.000000,0.032407,0.724713,0.707802,0.565629,0.063181,0.628771,0.193783,0.000000,0.000000,0.000000,0.000000,0.000000
0.807311,0.817611,0.000000,0.134611,0.927456,0.948628,0.388991,0.087371,0.857744,0.104088,0.000000,0.000000,0.000000,0.000000,0.000000
0.476241,0.523761,0.500000,0.233822,0.344519,0.251929,0.314439,0.520632,0.297412,0.622148,0.400000,0.000000,0.000000,0.000000,0.000000
0.997548,1.000000,0.000000,0.228876,0.882666,0.947594,0.630072,0.078518,0.791654,0.199158,0.000000,0.000000,0.000000,0.000000,0.000000
0.307074,0.209137,0.400000,0.392512,0.445325,0.442587,0.503255,0.356452,0.171528,0.451892,0.300000,0.000000,0.000000,0.000000,0.000000
0.495241,0.447204,0.000000,0.127285,0.601144,0.572188,0.477328,0.127608,0.780757,0.314271,0.000000,0.000000,0.000000,0.000000,0.000000
0.672129,0.668930,0.200000,0.413077,0.208720,0.236995,0.544729,0.193459,0.477835,0.373033,0.400000,1.000000,0.630820,0.400000,0.000000
0.191995,0.234392,0.800000,0.665177,0.202359,0.109488,0.192731,0.639270,0.148337,0.794132,0.400000,0.000000,0.000000,0.000000,1.000000
0.967793,0.950877,0.000000,0.224573,0.760937,0.864104,0.497727,0.049688,0.817810,0.247443,0.000000,0.000000,0.000000,0.000000,0.000000
0.968310,0.980606,0.000000,0.056668,0.708168,0.846175,0.488472,0.188031,0.967694,0.154473,0.000000,0.000000,0.000000,0.000000,0.000000
0.200270,0.230888,0.900000,0.733763,0.107771,0.000000,0.252075,0.491624,0.155530,0.839256,0.400000,0.000000,0.000000,0.000000,1.000000
0.765376,0.773498,0.000000,0.379220,0.863735,0.856104,0.337058,0.012331,0.851085,0.099525,0.000000,0.000000,0.000000,0.000000,0.000000
0.611094,0.637377,0.100000,0.111152,0.595556,0.724945,0.599811,0.112583,0.709135,0.052977,0.100000,0.000000,0.000000,0.000000,0.000000
0.409804,0.381806,0.200000,0.376471,0.480835,0.335327,0.281588,0.239719,0.605537,0.337328,0.300000,0.000000,0.000000,0.000000,0.000000
0.877909,0.832391,0.200000,0.225966,0.661620,0.530581,0.338945,0.208820,0.865404,0.158747,0.100000,1.000000,0.000845,0.200000,0.000000
0.971015,0.973550,0.000000,0.049156,0.952515,1.000000,0.532663,0.133946,0.785436,0.108375,0.000000,0.000000,0.000000,0.000000,0.000000
0.543131,0.504889,0.200000,0.240313,0.375296,0.378535,0.371517,0.268705,0.548274,0.178838,0.200000,1.000000,0.162509,0.400000,0.000000
0.499470,0.435009,0.100000,0.434860,0.403266,0.417486,0.462481,0.329415,0.221941,0.535700,0.000000,0.000000,0.000000,0.000000,0.000000
0.480219,0.375251,0.000000,0.214489,0.343221,0.274680,0.382022,0.449728,0.284469,0.491139,0.300000,0.000000,0.000000,0.000000,0.000000
0.549798,0.544821,0.100000,0.051670,0.622605,0.682520,0.300701,0.625816,0.608360,0.308141,0.100000,0.000000,0.000000,0.000000,0.000000
0.520694,0.533448,0.100000,0.181494,0.791986,0.901764,0.188090,0.154388,0.779527,0.368400,0.000000,0.000000,0.000000,0.000000,0.000000
0.427964,0.301470,0.200000,0.214198,0.245947,0.259830,0.524317,0.592725,0.349685,0.356074,0.100000,0.000000,0.000000,0.000000,0.000000
0.411361,0.338886,0.200000,0.357859,0.614408,0.646196,0.106762,0.447678,0.862237,0.103310,0.200000,0.000000,0.000000,0.000000,0.000000
0.615118,0.659384,0.000000,0.120219,0.767702,0.744330,0.552023,0.209756,0.698155,0.217150,0.000000,0.000000,0.000000,0.000000,0.000000
0.930983,0.923872,0.000000,0.100994,0.793809,0.749561,0.399193,0.317421,0.584488,0.090808,0.100000,1.000000,0.025451,0.400000,0.000000
0.972149,0.951929,0.000000,0.191714,0.468734,0.504915,0.445624,0.012791,0.530504,0.142803,0.000000,0.000000,0.000000,0.000000,0.000000
0.211968,0.269230,0.600000,0.126695,0.680694,0.526809,0.147867,0.553948,0.569749,0.662187,0.200000,0.000000,0.000000,0.000000,1.000000
0.400580,0.324891,0.000000,0.358826,0.328331,0.234104,0.385972,0.571613,0.555094,0.231415,0.000000,1.000000,0.251896,0.200000,1.000000
0.633333,0.634446,0.200000,0.205000,0.475618,0.547125,0.391634,0.055941,0.876224,0.033742,0.000000,0.000000,0.000000,0.000000,0.000000
0.213410,0.242346,0.400000,0.714784,0.112442,0.060798,0.026596,0.564337,0.037369,0.856418,0.400000,1.000000,0.422819,0.400000,0.000000
0.412985,0.393401,0.000000,0.311644,0.642369,0.593792,0.364940,0.499256,0.561569,0.483616,0.000000,1.000000,0.187127,0.400000,0.000000
0.594125,0.573644,0.000000,0.260053,0.559075,0.509188,0.352433,0.553156,0.728163,0.274641,0.000000,1.000000,0.100893,0.200000,0.000000
0.842226,0.865023,0.000000,0.333034,0.617428,0.677232,0.525127,0.078095,0.854047,0.213764,0.000000,0.000000,0.000000,0.000000,0.000000
0.709053,0.708574,0.000000,0.029727,0.857068,0.827497,0.489837,0.147205,0.850079,0.197580,0.100000,0.000000,0.000000,0.000000,0.000000
0.251562,0.285620,0.700000,0.555824,0.076558,0.000000,0.329777,0.850941,0.010409,0.802719,0.500000,0.000000,0.000000,0.000000,0.000000
0.518331,0.525957,0.600000,0.551340,0.508387,0.315403,0.251541,0.553613,0.352425,0.396001,0.300000,0.000000,0.000000,0.000000,1.000000
0.898307,0.877149,0.000000,0.073282,0.796447,0.866945,0.578998,0.013901,0.902613,0.025899,0.000000,0.000000,0.000000,0.000000,0.000000
0.648447,0.612384,0.100000,0.045894,0.670848,0.736466,0.446615,0.107669,0.831588,0.280854,0.000000,0.000000,0.000000,0.000000,0.000000
0.277844,0.252293,0.200000,0.321115,0.423363,0.415695,0.329946,0.528268,0.398645,0.791105,0.300000,1.000000,0.157629,0.600000,1.000000
0.838298,0.847418,0.100000,0.187198,0.531623,0.573614,0.753694,0.192789,0.797771,0.070709,0.000000,0.000000,0.000000,0.000000,0.000000
0.835325,0.840380,0.000000,0.138101,0.960303,0.956145,0.578390,0.023932,0.857060,0.088717,0.000000,0.000000,0.000000,0.000000,0.000000
0.690971,0.673933,0.100000,0.046117,0.723743,0.694911,0.500667,0.153998,0.835938,0.112502,0.000000,0.000000,0.000000,0.000000,0.000000
0.770090,0.782706,0.000000,0.064538,0.682619,0.749704,0.598909,0.129232,0.706471,0.043988,0.000000,0.000000,0.000000,0.000000,0.000000
0.680406,0.654964,0.000000,0.227689,0.533884,0.601743,0.752830,0.159645,0.623204,0.020768,0.200000,0.000000,0.000000,0.000000,0.000000
0.897007,0.871193,0.000000,0.200275,0.914521,0.971134,0.478892,0.073032,0.717009,0.081273,0.000000,0.000000,0.000000,0.000000,0.000000
0.759774,0.765915,0.000000,0.038515,0.560263,0.560651,0.364319,0.019881,0.958463,0.071164,0.000000,0.000000,0.000000,0.000000,0.000000
0.290062,0.213556,0.300000,0.424519,0.263215,0.103215,0.349400,0.307125,0.498681,0.330791,0.200000,1.000000,0.340585,0.200000,0.000000
0.912666,0.969925,0.000000,0.063254,0.823352,0.810253,0.694665,0.078492,0.690784,0.025941,0.000000,0.000000,0.000000,0.000000,0.000000
0.903643,0.925994,0.000000,0.171911,0.668206,0.680658,0.524950,0.024660,0.583510,0.066026,0.000000,0.000000,0.000000,0.000000,0.000000
0.387333,0.404335,0.400000,0.625397,0.667793,0.487115,0.329947,0.721744,0.235813,0.532985,0.300000,1.000000,0.554577,0.400000,1.000000
0.260570,0.040141,0.200000,0.285973,0.176050,0.114127,0.558827,0.324196,0.446513,0.330054,0.000000,0.000000,0.000000,0.000000,0.000000
0.298063,0.192553,0.400000,0.302026,0.339834,0.276688,0.487498,0.273037,0.632095,0.574681,0.300000,0.000000,0.000000,0.000000,1.000000
0.846601,0.781013,0.200000,0.074022,0.903297,0.977754,0.571111,0.151492,0.967917,0.088551,0.000000,0.000000,0.000000,0.000000,0.000000
0.885893,0.833991,0.000000,0.056319,0.413291,0.335841,0.564060,0.217188,0.730205,0.325063,0.100000,0.000000,0.000000,0.000000,0.000000
0.289994,0.218105,0.100000,0.233214,0.321875,0.195652,0.239644,0.592953,0.401753,0.383508,0.200000,0.000000,0.000000,0.000000,0.000000
0.434365,0.454011,0.200000,0.126738,0.834035,0.872671,0.319766,0.212939,0.905052,0.036222,0.000000,0.000000,0.000000,0.000000,0.000000
0.700510,0.693930,0.000000,0.097971,0.778898,0.767729,0.459946,0.120559,0.856248,0.430275,0.000000,0.000000,0.000000,0.000000,0.000000
0.887276,0.939530,0.000000,0.266493,0.552530,0.638654,0.456664,0.195454,0.812212,0.208160,0.100000,1.000000,0.049033,0.200000,0.000000
0.986710,0.974035,0.000000,0.063234,0.928776,1.000000,0.715922,0.034136,0.975726,0.041651,0.000000,0.000000,0.000000,0.000000,0.000000
0.983675,0.972777,0.000000,0.019517,0.909654,0.834248,0.538312,0.024012,0.828122,0.100782,0.000000,0.000000,0.000000,0.000000,0.000000
0.497148,0.470821,0.000000,0.134147,0.886978,0.927614,0.549111,0.088369,0.827944,0.354899,0.100000,0.000000,0.000000,0.000000,0.000000
0.589168,0.558172,0.200000,0.295349,0.307808,0.227688,0.302098,0.356383,0.697643,0.223199,0.000000,1.000000,0.004451,0.200000,0.000000
0.669031,0.683608,0.200000,0.390900,0.564998,0.632234,0.470693,0.301336,0.363120,0.331533,0.300000,1.000000,0.010202,0.600000,0.000000
0.653821,0.657124,0.000000,0.121392,0.739551,0.750275,0.407502,0.122066,0.590769,0.461468,0.000000,0.000000,0.000000,0.000000,0.000000
0.685439,0.648616,0.000000,0.166340,0.857579,0.863480,0.583049,0.067495,0.851754,0.026084,0.100000,0.000000,0.000000,0.000000,0.000000
0.192389,0.306819,0.600000,0.366905,0.550095,0.472613,0.436304,0.438412,0.232490,0.627955,0.400000,1.000000,0.160634,0.200000,1.000000
0.631182,0.548720,0.100000,0.227790,0.618836,0.564554,0.444654,0.315156,0.399772,0.539335,0.000000,0.000000,0.000000,0.000000,0.000000
0.690183,0.713035,0.200000,0.313299,0.482673,0.492608,0.494800,0.506833,0.499501,0.522729,0.300000,1.000000,0.083599,0.200000,1.000000
0.678753,0.664389,0.000000,0.034383,0.531994,0.524667,0.502312,0.536952,0.913150,0.152332,0.000000,0.000000,0.000000,0.000000,0.000000
0.870111,0.861431,0.100000,0.119121,0.876028,0.878842,0.630136,0.192863,0.947639,0.071775,0.000000,0.000000,0.000000,0.000000,0.000000
0.150265,0.227437,0.300000,0.901144,0.099335,0.000000,0.086167,0.817338,0.120406,0.837736,0.600000,1.000000,0.918431,0.400000,0.000000
0.504185,0.551371,0.200000,0.089562,0.251487,0.180721,0.647963,0.273637,0.377353,0.450000,0.000000,0.000000,0.000000,0.000000,1.000000
0.448398,0.501825,0.400000,0.309426,0.497387,0.371346,0.319038,0.400467,0.419964,0.477815,0.500000,0.000000,0.000000,0.000000,1.000000
0.558551,0.399545,0.000000,0.222288,0.359851,0.326472,0.418399,0.456683,0.523050,0.384677,0.100000,0.000000,0.000000,0.000000,1.000000
0.954027,0.959402,0.000000,0.085511,0.920096,0.950097,0.284978,0.040848,0.835587,0.047528,0.000000,0.000000,0.000000,0.000000,0.000000
0.191348,0.146682,0.300000,0.758209,0.549880,0.593114,0.594963,0.336431,0.316772,0.376916,0.100000,0.000000,0.000000,0.000000,1.000000
0.842834,0.811437,0.000000,0.185777,0.792663,0.807262,0.366267,0.107907,0.896769,0.007786,0.000000,0.000000,0.000000,0.000000,0.000000
0.603493,0.632944,0.200000,0.521314,0.495394,0.440820,0.338437,0.248662,0.665518,0.396843,0.400000,1.000000,0.066839,0.400000,0.000000
0.474150,0.449134,0.300000,0.339982,0.395571,0.252101,0.585536,0.561678,0.585970,0.452013,0.300000,1.000000,0.069348,0.400000,0.000000
0.740441,0.741752,0.000000,0.250537,0.649618,0.680711,0.576647,0.029168,0.712224,0.021167,0.000000,0.000000,0.000000,0.000000,0.000000
0.154205,0.179601,0.600000,0.569829,0.146479,0.088521,0.194615,0.805132,0.161794,0.474556,0.600000,1.000000,0.441478,0.400000,1.000000
0.871971,0.900812,0.000000,0.197678,0.786625,0.766415,0.548313,0.062464,0.977626,0.035057,0.000000,0.000000,0.000000,0.000000,0.000000
0.852885,0.898094,0.100000,0.196215,0.837090,0.886532,0.469221,0.101598,0.874875,0.085834,0.100000,0.000000,0.000000,0.000000,0.000000
0.777914,0.735988,0.000000,0.124150,0.731362,0.635238,0.806108,0.147503,0.943133,0.565825,0.100000,0.000000,0.000000,0.000000,0.000000
0.456626,0.440731,0.000000,0.186361,0.467800,0.491691,0.512051,0.345020,0.754122,0.008868,0.000000,1.000000,0.134900,0.400000,0.000000
0.602711,0.616326,0.100000,0.024763,0.874537,1.000000,0.392881,0.173980,0.710643,0.127097,0.000000,0.000000,0.000000,0.000000,0.000000
0.493197,0.386784,0.200000,0.238421,0.392141,0.274655,0.641866,0.325254,0.261113,0.618543,0.000000,0.000000,0.000000,0.000000,0.000000
0.531917,0.491124,0.200000,0.047932,0.700588,0.795678,0.406798,0.133468,0.845784,0.142753,0.000000,0.000000,0.000000,0.000000,0.000000
0.513912,0.513879,0.200000,0.337260,0.356338,0.322415,0.310759,0.534770,0.407630,0.372892,0.200000,1.000000,0.053279,0.400000,0.000000
0.173553,0.268921,0.300000,0.450246,0.327986,0.311727,0.322201,0.494183,0.514146,0.476158,0.300000,1.000000,0.058485,0.400000,0.000000
0.855611,0.860462,0.000000,0.288066,0.735476,0.810490,0.686470,0.013170,0.941891,0.064657,0.000000,0.000000,0.000000,0.000000,0.000000
0.942302,0.913105,0.100000,0.130683,0.730701,0.766961,0.432655,0.121723,0.965494,0.238382,0.100000,0.000000,0.000000,0.000000,0.000000
0.909194,0.867449,0.200000,0.154794,0.844783,0.846018,0.530437,0.235103,0.783741,0.273927,0.000000,1.000000,0.028097,0.200000,0.000000
0.390899,0.535959,0.300000,0.546441,0.590370,0.453821,0.381309,0.552591,0.549781,0.802076,0.600000,1.000000,0.178533,0.400000,1.000000
0.450909,0.392784,0.100000,0.618613,0.347106,0.223901,0.465288,0.217255,0.604244,0.604601,0.300000,0.000000,0.000000,0.000000,0.000000
0.563352,0.515501,0.000000,0.034318,0.694856,0.688590,0.384434,0.259615,0.831701,0.198176,0.100000,0.000000,0.000000,0.000000,0.000000
0.535424,0.452438,0.200000,0.333305,0.256396,0.030813,0.205947,0.521705,0.387159,0.262743,0.300000,0.000000,0.000000,0.000000,1.000000
0.477770,0.455936,0.100000,0.045291,0.628301,0.598164,0.360356,0.109976,0.808002,0.200457,0.100000,0.000000,0.000000,0.000000,0.000000
0.668705,0.678627,0.200000,0.298342,0.895829,0.771838,0.340048,0.175581,0.811464,0.435140,0.100000,0.000000,0.000000,0.000000,0.000000
0.273511,0.203109,0.400000,0.379779,0.319481,0.318167,0.421890,0.475103,0.551245,0.399013,0.300000,1.000000,0.013407,0.600000,1.000000
0.294970,0.274910,0.400000,0.135915,0.302279,0.409157,0.421207,0.380321,0.451306,0.288527,0.100000,0.000000,0.000000,0.000000,1.000000
0.914789,0.811994,0.000000,0.202313,0.758310,0.850941,0.780486,0.372680,0.786145,0.159687,0.100000,0.000000,0.000000,0.000000,0.000000
0.087119,0.116665,0.700000,0.458343,0.197731,0.128638,0.379623,0.937000,0.131732,0.785274,0.500000,1.000000,1.000000,0.800000,1.000000
0.562806,0.605441,0.100000,0.117167,0.276562,0.258547,0.443374,0.137955,0.765914,0.047684,0.000000,0.000000,0.000000,0.000000,0.000000
0.957783,0.940542,0.000000,0.160779,0.929422,0.930639,0.488147,0.003961,0.921217,0.192279,0.000000,0.000000,0.000000,0.000000,0.000000
0.620361,0.631062,0.200000,0.440829,0.236986,0.156416,0.348817,0.344121,0.498762,0.448216,0.400000,0.000000,0.000000,0.000000,1.000000
0.400951,0.345608,0.000000,0.464097,0.576352,0.411252,0.323804,0.518796,0.612658,0.309989,0.200000,0.000000,0.000000,0.000000,0.000000
0.962213,0.970415,0.000000,0.013754,0.818918,0.806317,0.593278,0.128373,0.827130,0.082024,0.000000,0.000000,0.000000,0.000000,0.000000
0.312444,0.426692,0.200000,0.350697,0.438961,0.319600,0.302028,0.526288,0.340432,0.403247,0.300000,1.000000,0.307473,0.400000,1.000000
0.355315,0.303701,0.300000,0.336332,0.239499,0.147120,0.605830,0.328927,0.400435,0.133417,0.300000,0.000000,0.000000,0.000000,0.000000
0.632112,0.562619,0.300000,0.176180,0.422547,0.329848,0.412493,0.211932,0.289818,0.512729,0.400000,1.000000,0.137809,0.200000,1.000000
0.875422,0.862131,0.000000,0.008710,0.712811,0.782026,0.706998,0.039726,0.729354,0.064656,0.000000,0.000000,0.000000,0.000000,0.000000
0.935973,0.938339,0.000000,0.106314,0.846675,0.900407,0.643643,0.156475,0.394864,0.070279,0.000000,0.000000,0.000000,0.000000,0.000000
0.378984,0.301212,0.100000,0.409927,0.359047,0.382478,0.556655,0.270739,0.490328,0.598712,0.200000,0.000000,0.000000,0.000000,0.000000
0.378479,0.431713,1.000000,0.551511,0.085687,0.000000,0.183135,0.534945,0.288628,0.472068,0.700000,1.000000,0.854770,0.800000,0.000000
0.921041,0.868170,0.000000,0.014913,0.492563,0.556617,0.441849,0.269636,0.310892,0.145874,0.200000,0.000000,0.000000,0.000000,0.000000
0.916307,0.949805,0.000000,0.021590,0.656859,0.675414,0.438882,0.033545,0.850208,0.063890,0.000000,0.000000,0.000000,0.000000,0.000000
0.657083,0.586412,0.000000,0.229694,0.678729,0.684764,0.421008,0.025884,0.945324,0.117029,0.100000,0.000000,0.000000,0.000000,0.000000
0.329139,0.283906,0.400000,0.351292,0.345524,0.143198,0.291452,0.252683,0.277714,0.191627,0.100000,0.000000,0.000000,0.000000,0.000000
0.882509,0.896291,0.200000,0.039042,0.849070,0.910096,0.510626,0.092412,0.947544,0.026910,0.000000,0.000000,0.000000,0.000000,0.000000
0.852321,0.855394,0.000000,0.037082,0.596745,0.692352,0.730393,0.046487,0.746702,0.045255,0.000000,0.000000,0.000000,0.000000,0.000000
0.895519,0.864126,0.000000,0.283114,0.614193,0.619766,0.394085,0.263297,0.956697,0.068230,0.100000,1.000000,0.021754,0.200000,0.000000
0.191284,0.215452,0.100000,0.715932,0.329703,0.190406,0.304464,0.477852,0.363877,0.577885,0.600000,1.000000,0.427674,0.200000,1.000000
0.471663,0.345142,0.300000,0.466662,0.376681,0.251858,0.388031,0.339887,0.400547,0.380959,0.400000,0.000000,0.000000,0.000000,1.000000
0.316209,0.241969,0.200000,0.469124,0.232915,0.185962,0.677009,0.621419,0.395678,0.205564,0.400000,0.000000,0.000000,0.000000,0.000000
0.107276,0.183823,0.700000,0.474016,0.173889,0.109300,0.212369,0.568750,0.069358,0.692917,0.900000,1.000000,0.777007,1.000000,1.000000
0.651649,0.525740,0.300000,0.161385,0.348853,0.259575,0.376673,0.553395,0.557171,0.234909,0.400000,0.000000,0.000000,0.000000,0.000000
0.516392,0.398306,0.100000,0.273595,0.556454,0.595097,0.343260,0.267155,0.453884,0.146428,0.000000,0.000000,0.000000,0.000000,1.000000
0.985315,0.990106,0.000000,0.030597,0.957242,0.994718,0.549674,0.117280,0.829623,0.060455,0.000000,0.000000,0.000000,0.000000,0.000000
0.958696,0.942189,0.000000,0.089381,0.910442,0.912807,0.463620,0.077996,0.812458,0.004466,0.000000,0.000000,0.000000,0.000000,0.000000
0.089229,0.098867,0.500000,0.577277,0.170904,0.137704,0.282200,0.771073,0.104500,0.602331,0.900000,1.000000,0.986973,0.600000,1.000000
0.693849,0.619729,0.000000,0.355984,0.652168,0.747551,0.328579,0.410521,0.773182,0.153794,0.000000,0.000000,0.000000,0.000000,0.000000
0.867053,0.845823,0.000000,0.092627,0.677460,0.644990,0.602500,0.207369,0.923854,0.029846,0.000000,0.000000,0.000000,0.000000,0.000000
0.520740,0.431104,0.100000,0.415542,0.583842,0.396940,0.511422,0.337189,0.475060,0.326776,0.100000,0.000000,0.000000,0.000000,0.000000
0.868465,0.907683,0.000000,0.148897,0.875623,0.905307,0.562801,0.045162,0.940711,0.028219,0.000000,0.000000,0.000000,0.000000,0.000000
0.265129,0.173761,0.200000,0.432754,0.479696,0.369413,0.251730,0.597679,0.545442,0.289201,0.000000,0.000000,0.000000,0.000000,1.000000
0.850960,0.855354,0.000000,0.065004,0.977648,0.946103,0.563399,0.126991,0.915953,0.040728,0.000000,0.000000,0.000000,0.000000,0.000000
0.818272,0.705189,0.100000,0.333956,0.550591,0.581338,0.399970,0.109606,0.556406,0.265376,0.200000,0.000000,0.000000,0.000000,0.000000
0.337694,0.366760,0.100000,0.150945,0.538252,0.527131,0.706396,0.434293,0.642668,0.093198,0.200000,0.000000,0.000000,0.000000,0.000000
